iyear,imonth,iday,extended,region,provstate,city,vicinity,crit1,crit2,crit3,doubtterr,multiple,success,suicide,attacktype1,targtype1,targsubtype1,corp1,target1,natlty1,guncertain1,nperps,nperpcap,claimed,claimmode,compclaim,weaptype1,weapsubtype1,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,ishostkid,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,gname
2011,5,5,0,6,0,0,0,1,1,1,0,0,1,0,3,14,67,0,0,92,0,-99,0,1,5,0,6,8,6,0,0,4,0,0,1,3,0,0,0,0,0,6
2014,8,30,0,10,0,0,0,1,1,0,1,0,1,1,3,4,27,0,0,228,0,-99,0,0,10,0,6,15,15,0,11,0,0,0,1,4,0,0,1,0,1,12
2012,2,23,0,10,0,0,0,1,1,1,0,1,1,0,3,14,67,0,0,95,0,-99,0,1,7,0,6,16,3,0,0,8,0,0,-9,4,0,0,0,0,0,17
2014,1,11,0,11,0,0,0,1,1,0,1,0,1,0,9,4,27,0,0,182,0,-99,0,0,10,0,13,0,0,0,0,0,0,0,1,4,0,0,0,0,0,4
2013,12,18,0,10,0,0,0,1,1,1,0,0,1,1,3,14,69,0,0,95,0,-99,0,0,10,0,6,13,6,0,1,10,0,0,-9,4,0,-9,-9,0,-9,99
2012,3,18,0,6,0,0,0,1,1,1,0,0,1,0,2,14,77,0,0,4,0,-99,0,1,10,0,5,2,1,0,0,0,0,0,1,3,0,0,0,0,0,5
2013,1,6,0,6,0,0,0,1,1,1,0,1,0,0,3,3,25,0,0,92,0,-99,0,0,10,0,6,16,0,0,0,0,0,0,0,4,0,-9,-9,0,-9,52
2013,6,21,0,5,0,0,1,1,1,0,1,1,1,0,2,4,39,0,0,160,0,-99,0,1,8,0,5,5,1,0,0,0,0,0,0,4,0,0,0,0,0,85
2014,5,31,0,9,0,0,0,1,1,0,1,1,1,0,2,4,27,0,0,214,0,-99,0,1,8,0,5,5,3,0,3,0,0,0,-9,4,0,-9,-9,0,-9,112
2012,7,23,0,10,0,0,0,1,1,1,0,1,1,0,3,14,67,0,0,95,0,-99,0,1,7,0,6,15,0,0,0,11,0,0,-9,4,0,0,0,0,0,17
2014,10,15,0,9,0,0,0,1,1,0,1,0,1,0,3,4,34,0,0,214,0,-99,0,0,10,0,6,11,0,0,0,0,0,0,0,4,0,-9,-9,0,-9,112
2014,2,9,0,10,0,0,0,1,1,1,0,0,1,0,3,14,74,0,0,95,0,-99,0,1,7,0,6,15,2,0,0,7,0,0,1,3,0,-9,-9,0,-9,99
2013,9,20,1,10,0,0,1,1,1,0,1,0,1,0,6,4,34,0,0,97,0,1,0,1,10,0,13,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0
2012,4,15,0,6,0,0,0,1,1,1,0,1,1,0,2,7,46,0,0,94,0,-99,0,1,8,0,5,5,2,0,2,4,0,0,1,3,0,0,1,1,1,29
2013,11,10,1,10,0,0,0,1,1,1,0,0,1,0,6,2,18,0,0,228,0,-99,0,0,10,0,5,5,0,0,0,0,0,0,0,4,1,-9,-9,0,-9,64
2014,8,6,0,11,0,0,0,1,1,1,0,0,1,0,3,19,103,0,0,147,0,-99,0,0,10,0,6,16,0,0,0,0,0,0,1,4,0,0,0,0,0,1
2011,9,23,0,6,0,0,1,1,1,1,0,0,1,0,2,14,67,0,0,153,0,-99,0,1,10,0,5,2,3,0,0,3,0,0,1,3,0,0,0,0,0,20
2012,5,6,0,6,0,0,0,1,1,1,0,0,1,1,3,2,20,0,0,4,0,6,0,1,10,0,6,13,11,0,6,3,0,0,0,4,0,0,0,0,0,5
2011,11,9,0,10,0,0,0,1,1,1,0,0,0,0,1,2,18,0,0,95,0,-99,0,0,10,0,5,5,0,0,0,0,0,0,1,3,0,-9,-9,0,-9,53
2011,11,8,0,11,0,0,0,1,1,1,0,0,1,0,3,2,18,0,0,182,0,-99,0,1,10,0,6,7,1,0,0,0,0,0,1,4,0,0,0,0,0,4
2014,8,25,0,10,0,0,0,1,1,1,0,1,1,0,3,14,79,0,0,95,0,-99,0,1,7,0,6,15,5,0,0,13,0,0,-9,4,0,-9,-9,0,-9,99
2012,3,26,0,11,0,0,0,1,1,1,0,0,1,0,3,2,21,0,0,182,0,-99,0,1,10,0,6,11,2,0,0,7,0,0,-9,4,0,0,0,0,0,4
2014,9,21,0,10,0,0,0,1,1,1,0,1,1,0,7,2,21,0,0,228,0,-99,0,0,10,0,13,0,0,0,0,0,0,0,-9,4,0,0,0,0,0,98
2014,4,12,0,11,0,0,0,1,1,1,0,0,1,0,9,14,75,0,0,147,1,-99,0,0,10,0,13,0,2,0,0,0,0,0,-9,4,0,-9,-9,0,-9,81
2011,12,23,0,10,0,0,0,1,1,1,0,1,1,1,3,4,27,0,0,200,1,-99,0,0,10,0,6,15,23,0,1,83,0,0,0,4,0,1,1,0,1,17
2014,7,12,0,9,0,0,0,1,1,0,1,1,1,0,3,4,36,0,0,214,0,-99,0,0,10,0,6,11,1,0,0,10,0,0,-9,4,0,-9,-9,0,-9,113
2014,4,5,0,10,0,0,1,1,1,1,0,0,1,0,3,4,36,0,0,200,0,-99,0,0,10,0,6,11,7,0,0,25,0,0,-9,4,0,0,0,0,0,56
2014,8,11,0,5,0,0,0,1,1,0,1,0,1,0,2,4,27,0,0,160,0,50,0,0,10,0,5,5,1,0,0,0,0,0,-9,4,0,0,0,0,0,3
2014,1,8,0,11,0,0,0,1,1,1,0,0,1,0,3,2,15,0,0,182,1,-99,0,0,10,0,6,15,1,0,0,0,0,0,1,3,0,0,0,0,0,4
2014,7,20,0,6,0,0,0,1,1,1,0,0,1,0,3,3,25,0,0,92,0,1,0,0,10,0,6,7,1,0,1,0,0,0,0,4,0,0,0,0,0,0
2013,10,17,0,11,0,0,0,1,1,1,0,0,1,0,2,1,11,0,0,104,1,-99,0,0,10,0,5,2,0,0,0,6,0,0,0,4,0,1,1,0,1,4
2014,11,17,0,6,0,0,0,1,1,0,1,0,1,0,3,4,29,0,0,153,0,2,2,0,10,0,6,16,0,0,0,0,0,0,0,4,0,-9,-9,0,-9,64
2014,2,24,0,11,0,0,0,1,1,1,0,1,1,0,7,14,75,0,0,1004,0,-99,0,0,10,0,8,18,1,0,0,0,0,0,1,3,0,-9,-9,0,-9,103
2014,3,3,0,11,0,0,0,1,1,1,0,0,1,0,3,14,75,0,0,147,0,21,0,0,10,0,6,16,45,0,0,0,0,0,1,3,0,0,0,0,0,1
2014,12,13,0,5,0,0,0,1,1,0,1,0,1,0,2,4,29,0,0,160,0,-99,0,1,8,0,5,5,0,0,0,2,0,0,0,4,0,0,0,0,0,85
2012,9,22,0,10,0,0,0,1,1,1,0,0,1,0,2,3,25,0,0,209,0,-99,0,0,10,0,5,5,1,0,0,0,0,0,0,4,0,0,0,0,0,28
2014,10,21,0,11,0,0,0,1,1,1,0,1,1,0,2,14,75,0,0,41,0,-99,0,0,10,0,5,5,15,0,0,12,0,0,1,3,0,0,0,0,0,81
2014,4,13,0,6,0,0,0,1,1,1,0,0,1,0,3,1,2,0,0,92,0,-99,0,1,8,0,6,12,0,0,0,0,0,0,1,3,0,1,1,0,1,0
2014,12,3,0,3,0,0,0,1,1,1,0,0,1,0,3,16,90,0,0,45,0,-99,0,0,10,0,6,16,0,0,0,0,0,0,1,4,0,0,0,0,0,7
2012,3,20,0,10,0,0,0,1,1,1,0,1,1,0,3,3,23,0,0,95,0,-99,0,1,7,0,6,15,0,0,0,8,0,0,0,4,0,0,0,0,0,17
2014,4,26,0,11,0,0,0,1,1,0,1,0,1,0,2,4,27,0,0,422,0,-99,0,0,10,0,6,11,0,0,0,0,0,0,-9,4,0,0,1,1,1,4
2011,7,20,0,10,0,0,0,1,1,1,0,0,1,0,3,1,0,0,0,216,1,-99,0,0,10,0,6,15,1,0,0,1,0,0,1,3,0,0,1,1,1,12
2012,2,4,0,5,0,0,0,1,1,1,0,0,0,0,1,2,15,0,0,160,0,2,1,0,10,0,5,5,0,0,0,2,0,0,0,4,0,-9,-9,0,-9,8
2013,7,15,0,10,0,0,0,1,1,1,0,0,1,0,3,14,79,0,0,95,1,-99,0,0,10,0,6,11,4,0,0,9,0,0,0,4,0,-9,-9,0,-9,99
2012,2,23,0,10,0,0,0,1,1,1,0,1,1,1,3,3,22,0,0,95,0,-99,0,1,7,0,6,15,2,0,1,3,0,0,-9,4,0,0,0,0,0,17
2014,9,23,0,10,0,0,0,1,1,1,0,1,1,0,3,3,25,0,0,95,0,-99,0,0,10,0,6,16,0,0,0,0,0,0,1,3,0,-9,-9,0,-9,99
2011,9,2,0,6,0,0,0,1,1,1,0,0,1,0,6,14,67,0,0,92,1,-99,0,0,10,0,5,5,1,0,0,0,0,0,-9,4,1,0,0,0,0,6
2011,2,16,0,6,0,0,1,1,1,1,0,0,0,0,3,20,0,0,0,92,1,-99,0,0,10,0,6,8,0,0,0,0,0,0,0,4,0,0,0,0,0,6
2014,10,3,0,9,0,0,0,1,1,0,1,0,1,0,9,4,27,0,0,214,0,-99,0,0,10,0,13,0,12,0,12,0,0,0,-9,4,0,-9,-9,0,-9,112
2013,4,20,1,5,0,0,0,1,1,1,0,0,1,0,6,3,25,0,0,160,0,5,0,0,10,0,5,5,0,0,0,0,0,0,0,4,1,0,0,0,0,10
2014,9,9,0,6,0,0,0,1,1,1,0,1,1,0,2,3,23,0,0,92,1,-99,0,0,10,0,5,5,1,0,0,0,0,0,1,3,0,0,0,0,0,36
2014,2,16,0,6,0,0,0,1,1,1,0,0,1,0,7,2,21,0,0,92,0,-99,0,0,10,0,8,18,0,0,0,0,0,0,1,3,0,0,0,0,0,6
2012,12,9,0,11,0,0,0,1,1,0,1,1,1,0,3,4,27,0,0,182,0,-99,0,1,9,0,6,16,0,0,0,0,0,0,-9,4,0,0,0,0,0,4
2014,3,5,0,10,0,0,0,1,1,1,0,1,1,0,3,14,74,0,0,95,1,-99,0,0,10,0,6,15,2,0,0,8,0,0,-9,4,0,-9,-9,0,-9,99
2011,7,12,0,6,0,0,0,1,1,1,0,0,1,0,1,2,18,0,0,4,0,-99,0,1,2,0,5,5,2,0,1,0,0,0,-9,4,0,0,0,0,0,5
2014,7,25,0,11,0,0,0,1,1,0,1,1,1,0,9,4,27,0,0,182,0,-99,0,0,10,0,13,0,0,0,0,0,0,0,-9,4,0,0,0,0,0,4
2013,6,15,0,6,0,0,0,1,1,1,0,0,1,0,3,8,49,0,0,92,0,50,0,0,10,0,6,28,0,0,0,0,0,0,1,3,0,-9,-9,0,-9,52
2012,5,19,1,6,0,0,0,1,1,1,0,0,1,0,6,2,15,0,0,92,0,-99,0,0,10,0,13,0,0,0,0,0,0,0,0,4,1,-9,-9,0,-9,52
2013,9,30,0,10,0,0,0,1,1,1,0,1,1,0,3,14,67,0,0,95,0,-99,0,1,7,0,6,15,1,0,0,5,0,0,0,4,0,-9,-9,0,-9,99
2014,4,20,0,11,0,0,0,1,1,1,0,1,1,0,7,2,14,0,0,147,1,-99,0,0,10,0,8,18,0,0,0,0,0,0,1,3,0,0,0,0,0,1
2013,4,26,0,6,0,0,0,1,1,1,0,0,0,0,1,2,18,0,0,92,0,2,0,1,10,0,6,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0
2014,12,29,0,11,0,0,0,1,1,0,1,0,1,0,9,4,34,0,0,37,0,-99,0,0,10,0,13,0,2,0,0,0,0,0,0,4,0,1,1,0,1,1
2012,5,10,0,6,0,0,1,1,1,1,0,0,1,0,2,2,20,0,0,4,0,2,0,1,10,0,5,5,1,0,0,0,0,0,0,4,0,0,0,0,0,5
2011,4,22,0,11,0,0,0,1,1,1,0,0,1,0,2,4,29,0,0,195,1,-99,0,0,10,0,5,5,0,0,0,0,0,0,-9,4,0,1,1,0,1,0
2011,3,1,0,11,0,0,0,1,1,1,0,0,1,0,2,3,25,0,0,147,1,3,0,0,10,0,5,2,1,0,0,0,0,0,-9,4,0,0,0,0,0,1
2014,9,9,0,6,0,0,0,1,1,1,0,0,1,0,9,2,20,0,0,4,0,-99,0,0,10,0,13,0,2,0,1,7,0,2,1,3,0,0,0,0,0,5
2012,4,17,0,6,0,0,0,1,1,1,0,0,1,0,8,8,49,0,0,4,1,-99,0,0,10,0,2,1,0,0,0,140,0,0,0,4,0,0,0,0,0,5
2012,2,4,0,11,0,0,0,1,1,0,1,0,1,0,2,4,29,0,0,182,0,-99,0,1,8,0,5,5,1,0,0,0,0,0,1,4,0,1,0,1,1,4
2013,2,8,0,11,0,0,0,0,1,1,1,0,1,0,2,14,72,0,0,1004,1,-99,0,0,10,0,6,11,103,0,17,13,0,0,1,3,0,0,0,0,0,0
2014,7,9,0,10,0,0,1,1,1,0,1,0,1,0,3,4,35,0,0,60,0,-99,0,0,10,0,6,16,1,0,0,4,0,0,1,4,0,-9,-9,0,-9,86
2014,2,2,0,11,0,0,1,1,1,0,1,0,1,0,2,4,34,0,0,34,0,-99,0,1,8,0,5,5,0,0,0,1,0,0,0,4,0,-9,-9,0,-9,0
2012,8,26,0,5,0,0,0,1,1,0,1,0,1,0,5,4,34,0,0,160,0,-99,0,0,10,0,5,5,5,0,5,3,0,0,0,4,1,0,0,0,0,3
2011,10,28,0,6,0,0,0,1,1,1,0,0,1,0,2,14,73,0,0,4,0,-99,0,1,10,0,5,5,4,0,0,0,0,0,-9,4,0,0,0,0,0,5
2012,8,21,0,10,0,0,0,1,1,0,1,1,0,0,2,4,36,0,0,228,1,-99,0,0,10,0,6,7,0,0,0,0,0,0,0,4,0,0,1,0,1,12
2012,8,13,0,5,0,0,0,1,1,1,0,0,0,0,3,20,0,0,0,160,1,-99,0,0,10,0,6,17,0,0,0,0,0,0,0,4,0,0,0,0,0,85
2014,7,16,0,10,0,0,0,1,1,1,0,0,1,0,2,3,22,0,0,228,1,4,0,0,10,0,5,2,2,0,0,1,0,0,-9,4,0,0,1,0,1,12
2014,1,29,0,6,0,0,0,1,1,1,0,0,1,0,2,14,75,0,0,92,1,-99,0,1,4,0,5,5,10,0,0,8,0,0,-9,4,-9,0,0,0,0,0
2013,9,4,0,11,0,0,0,1,1,1,0,1,1,0,3,6,44,0,0,182,0,-99,0,1,7,0,6,16,0,0,0,0,0,0,-9,4,0,0,0,0,0,4
2014,7,5,0,11,0,0,0,1,1,1,0,0,1,0,3,14,75,0,0,182,1,-99,0,0,10,0,6,11,1,0,0,5,0,0,1,4,0,0,0,0,0,4
2012,4,2,1,5,0,0,0,1,1,1,0,0,1,0,6,2,15,0,0,160,0,10,0,0,10,0,5,5,0,0,0,0,0,0,0,4,1,0,0,0,0,10
2014,9,15,1,11,0,0,0,1,1,1,0,0,1,0,6,14,75,0,0,41,0,50,0,0,10,0,5,5,0,0,0,0,0,0,1,3,1,-9,-9,0,-9,22
2014,11,1,0,6,0,0,0,1,1,1,0,0,1,1,3,4,36,0,0,4,0,1,0,1,4,0,6,15,10,0,1,20,0,0,1,3,0,0,0,0,0,5
2014,11,8,1,10,0,0,0,1,1,1,0,1,1,0,6,3,25,0,0,95,0,-99,0,0,10,0,13,0,0,0,0,0,0,0,0,4,1,-9,-9,0,-9,99
2014,11,4,0,10,0,0,0,1,1,1,0,0,1,0,3,2,15,0,0,95,0,-99,0,0,10,0,6,16,0,0,0,0,0,0,1,3,0,-9,-9,0,-9,99
2014,3,10,1,11,0,0,0,1,1,1,0,0,1,0,6,14,77,0,0,229,0,4,0,0,10,0,13,0,0,0,0,0,0,0,0,4,1,-9,-9,0,-9,22
2012,4,4,0,6,0,0,0,1,1,1,0,1,0,0,3,19,99,0,0,141,0,3,3,1,5,0,6,17,0,0,0,0,0,0,0,4,0,0,1,0,1,0
2014,7,18,0,11,0,0,0,1,1,1,0,0,1,0,2,2,20,0,0,182,1,-99,0,0,10,0,5,5,1,0,0,0,0,0,0,4,0,0,0,0,0,4
2012,7,18,1,6,0,0,0,1,1,1,0,0,1,0,6,14,77,0,0,92,0,6,0,0,10,0,9,23,1,0,0,0,0,0,0,4,1,-9,-9,0,-9,52
2013,1,24,0,6,0,0,0,1,1,1,0,0,1,0,3,3,23,0,0,4,0,-99,0,1,10,0,6,16,0,0,0,1,0,0,0,4,0,0,0,0,0,5
2014,1,15,0,10,0,0,0,1,1,1,0,1,0,0,3,20,0,0,0,95,0,-99,0,0,10,0,6,15,0,0,0,0,0,0,0,4,0,-9,-9,0,-9,99
2013,9,30,0,10,0,0,0,1,1,1,0,1,1,0,3,14,67,0,0,95,0,-99,0,1,7,0,6,15,1,0,0,10,0,0,-9,4,0,-9,-9,0,-9,99
2014,1,25,0,10,0,0,0,1,1,1,0,0,1,0,3,4,34,0,0,95,0,-99,0,0,10,0,6,16,6,0,0,0,0,0,1,3,0,-9,-9,0,-9,99
2014,9,16,0,6,0,0,0,1,1,1,0,0,1,0,7,1,12,0,0,92,0,-99,0,0,10,0,8,18,0,0,0,0,0,0,1,4,0,0,0,0,0,0
2014,8,2,0,11,0,0,0,1,1,1,0,0,1,0,6,14,67,0,0,195,0,2,0,0,10,0,9,21,0,0,0,2,0,0,0,4,0,0,0,0,0,109
2011,8,7,1,10,0,0,0,1,1,1,0,0,1,0,6,14,77,0,0,209,1,-99,0,0,10,0,13,0,0,0,0,0,0,0,0,4,1,0,0,0,0,28
2014,12,16,0,6,0,0,0,1,1,1,0,0,1,1,6,8,49,0,0,153,0,7,0,1,4,0,6,13,157,0,7,131,0,0,1,3,1,0,0,0,0,2
2014,6,27,0,6,0,0,0,1,1,1,0,0,1,0,3,2,18,0,0,4,0,-99,0,1,7,0,6,8,1,0,0,0,0,0,1,3,0,0,0,0,0,5
2013,3,12,0,8,0,0,0,1,1,1,0,1,1,0,3,2,15,0,0,78,0,-99,0,1,4,0,6,17,0,0,0,0,0,0,1,3,0,0,0,0,0,0
2014,7,4,0,10,0,0,1,1,1,1,0,0,1,0,3,14,80,0,0,95,0,-99,0,0,10,0,6,16,0,0,0,0,0,0,1,3,0,-9,-9,0,-9,99
2013,6,8,0,11,0,0,0,1,1,1,0,0,1,0,3,2,18,0,0,182,1,-99,0,0,10,0,6,16,1,0,0,2,0,0,1,3,0,0,0,0,0,4
2014,9,1,1,10,0,0,0,1,1,1,0,0,1,0,6,17,94,0,0,95,0,-99,0,0,10,0,6,16,0,0,0,0,0,0,1,3,1,-9,-9,0,-9,99
2014,3,4,0,6,0,0,0,1,1,1,0,0,1,0,3,1,12,0,0,153,0,-99,0,1,2,1,6,16,1,0,0,3,0,0,-9,4,0,0,0,0,0,14
2014,9,3,0,11,0,0,0,1,1,1,0,1,1,0,3,6,44,0,0,182,1,-99,0,0,10,0,6,11,0,0,0,1,0,0,-9,4,0,0,0,0,0,4
2011,2,5,0,6,0,0,0,1,1,1,0,0,0,0,1,3,25,0,0,153,0,-99,0,1,10,0,5,5,0,0,0,0,0,0,-9,4,0,0,0,0,0,25
2014,5,3,0,10,0,0,0,1,1,0,1,0,1,0,3,4,34,0,0,228,0,-99,0,0,10,0,6,11,0,0,0,0,0,0,1,4,0,0,1,0,1,12
2014,6,29,0,10,0,0,0,1,1,1,0,1,1,0,3,14,76,0,0,95,0,-99,0,0,10,0,6,16,0,0,0,0,0,0,1,3,0,-9,-9,0,-9,99
2012,1,15,0,10,0,0,0,1,1,0,1,0,1,0,2,4,34,0,0,228,1,-99,0,0,10,0,5,5,2,0,0,0,0,0,0,4,0,0,1,0,1,12
2014,1,1,0,10,0,0,0,1,1,1,0,1,1,0,2,3,24,0,0,95,0,24,0,0,10,0,5,5,0,0,0,0,0,0,1,3,0,-9,-9,0,-9,99
2014,4,19,0,6,0,0,0,1,1,1,0,0,1,0,3,21,106,0,0,153,0,-99,0,1,2,0,6,12,0,0,0,0,0,0,1,4,0,0,0,0,0,14
2013,3,1,0,11,0,0,0,1,1,1,0,1,1,1,3,1,2,0,0,182,0,1,0,0,10,0,6,15,1,0,1,0,0,0,-9,4,0,0,0,0,0,4
2011,12,22,0,10,0,0,0,1,1,1,0,0,1,0,9,17,94,0,0,95,0,-99,0,0,10,0,13,0,5,0,0,0,0,0,0,4,0,0,0,0,0,17
2013,2,5,0,10,0,0,0,1,1,1,0,0,1,1,3,4,36,0,0,95,1,1,0,0,10,0,6,15,5,0,1,12,0,0,-9,4,0,0,0,0,0,17
2014,6,8,0,5,0,0,0,1,1,1,0,0,1,0,6,2,15,0,0,160,0,5,0,1,8,0,5,2,0,0,0,0,0,0,1,3,1,0,0,0,0,3
2014,11,26,0,10,0,0,0,1,1,1,0,0,1,0,3,3,26,0,0,95,0,-99,0,0,10,0,6,16,0,0,0,0,0,0,1,3,0,-9,-9,0,-9,99
2014,10,24,0,10,0,0,0,1,1,0,1,0,1,0,2,4,29,0,0,110,0,-99,0,0,10,0,5,5,1,0,1,3,0,0,0,4,0,0,0,0,0,0
2013,2,5,0,5,0,0,0,1,1,0,1,0,1,0,3,4,29,0,0,160,1,-99,0,0,10,0,6,17,0,0,0,3,0,0,0,4,0,0,0,0,0,3
2012,4,11,0,6,0,0,0,1,1,1,0,0,1,0,1,2,18,0,0,4,0,-99,0,1,10,0,6,16,1,0,0,1,0,0,1,3,0,0,0,0,0,5
2014,3,6,0,10,0,0,0,1,1,1,0,0,1,0,3,14,67,0,0,95,1,-99,0,0,10,0,6,15,4,0,0,10,0,0,1,3,0,-9,-9,0,-9,99
2014,9,29,0,5,0,0,0,1,1,0,1,1,0,0,9,4,27,0,0,160,0,-99,0,0,10,0,13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3
2013,8,14,0,5,0,0,0,1,1,1,0,0,1,0,7,1,9,0,0,160,0,15,0,0,10,0,5,5,0,0,0,0,0,0,1,3,0,0,0,0,0,3
2011,6,16,0,6,0,0,1,1,1,1,0,1,1,0,3,16,90,0,0,92,0,70,0,1,9,0,6,17,0,0,0,0,0,0,1,3,0,0,0,0,0,6
2014,9,9,0,9,0,0,0,1,1,1,0,1,1,0,3,4,27,0,0,214,0,-99,0,0,10,0,6,11,0,0,0,0,0,0,1,3,0,-9,-9,0,-9,112
2013,7,22,0,11,0,0,0,1,1,0,1,0,0,0,2,4,27,0,0,182,0,-99,0,0,10,0,6,11,0,0,0,0,0,0,0,4,0,0,1,1,1,4
2013,10,23,1,11,0,0,0,1,1,1,0,0,1,0,6,11,58,0,0,217,0,-99,0,1,4,0,5,5,0,0,0,0,0,0,-9,4,1,0,1,1,1,68
2014,10,12,0,6,0,0,0,1,1,1,0,0,1,0,3,20,0,0,0,0,0,4,0,0,10,0,6,16,4,0,4,0,0,0,0,4,0,0,1,1,1,5
2014,5,24,0,6,0,0,0,1,1,1,0,0,1,0,3,1,7,0,0,153,0,1,0,1,2,0,6,16,1,0,0,1,0,0,-9,4,0,-9,-9,0,-9,114
2011,2,17,0,6,0,0,0,1,1,1,0,0,1,0,3,16,92,0,0,153,1,-99,0,0,10,0,6,16,0,0,0,0,0,0,1,3,0,0,0,0,0,2
2011,8,4,0,6,0,0,1,1,1,1,0,0,1,0,2,14,67,0,0,92,0,5,5,0,10,0,5,5,2,0,0,0,0,0,-9,4,0,0,0,0,0,6
2013,4,28,0,6,0,0,0,1,1,0,1,0,1,0,3,4,37,0,0,422,0,-99,0,1,10,0,6,16,4,0,0,6,0,0,1,4,0,0,1,1,1,5
2014,9,17,0,5,0,0,0,1,1,1,0,0,1,0,7,1,12,0,0,160,0,3,0,0,10,0,8,20,0,0,0,0,0,0,1,3,0,0,0,0,0,3
2012,2,23,0,10,0,0,0,1,1,1,0,1,1,0,2,2,21,0,0,95,0,-99,0,1,7,0,5,5,2,0,0,3,0,0,1,3,0,0,0,0,0,17
2012,5,13,0,6,0,0,0,1,1,0,1,0,1,0,3,4,29,0,0,4,0,-99,0,1,10,0,6,16,5,0,0,2,0,0,1,3,0,0,0,0,0,5
2013,4,25,0,6,0,0,0,1,1,1,0,0,1,0,3,22,110,0,0,153,0,2,0,1,2,0,6,7,1,0,0,1,0,0,1,3,0,-9,-9,0,-9,25
2012,11,18,0,6,0,0,0,1,1,1,0,0,1,0,3,14,69,0,0,153,0,1,1,1,8,0,6,15,3,0,0,18,0,0,1,3,0,-9,-9,0,-9,8
2012,6,5,0,6,0,0,0,1,1,1,0,1,1,0,3,3,25,0,0,4,0,-99,0,1,10,0,6,16,1,0,0,1,0,0,0,4,0,0,0,0,0,5
2014,3,8,0,11,0,0,0,1,1,1,0,0,1,0,9,2,15,0,0,182,1,-99,0,0,10,0,13,0,0,0,0,0,0,0,-9,4,0,0,0,0,0,4
2011,2,13,0,6,0,0,0,1,1,1,0,0,1,0,6,2,15,0,0,92,0,15,0,1,5,0,5,5,1,0,0,0,0,0,-9,4,1,0,0,0,0,6
2011,8,15,0,6,0,0,0,1,1,1,0,0,1,0,2,4,37,0,0,0,1,-99,0,0,10,0,5,5,0,0,0,0,0,0,1,3,0,0,1,1,1,2
2014,1,26,1,3,0,0,0,1,1,1,0,0,1,0,6,14,67,0,0,142,0,-99,0,0,10,0,13,0,0,0,0,0,0,0,0,4,1,-9,-9,1,1,24
2012,6,14,0,10,0,0,1,1,1,1,0,0,1,0,2,21,106,0,0,228,0,22,0,0,10,0,5,5,15,0,15,7,0,7,0,4,0,0,1,0,1,12
2014,9,9,0,10,0,0,0,1,1,1,0,1,1,0,3,2,18,0,0,95,0,-99,0,0,10,0,6,16,0,0,0,0,0,0,1,3,0,-9,-9,0,-9,99
2013,9,15,0,10,0,0,0,1,1,1,0,1,1,0,3,14,67,0,0,95,1,-99,0,0,10,0,6,15,5,0,0,13,0,0,-9,4,0,-9,-9,0,-9,99
2014,9,21,0,3,0,0,0,1,1,1,0,1,1,0,3,21,108,0,0,45,0,-99,0,0,10,0,6,16,0,0,0,0,0,0,1,4,0,0,0,0,0,7
2013,2,11,0,10,0,0,0,1,1,0,1,1,1,1,3,4,27,0,0,200,0,-99,0,1,10,0,6,15,8,0,1,0,0,0,0,4,0,0,0,0,0,62
2014,8,6,0,3,0,0,0,1,1,1,0,0,1,0,6,14,68,0,0,101,0,3,0,1,8,0,5,5,0,0,0,0,0,0,-9,4,1,0,1,1,1,15
2013,2,4,0,10,0,0,0,1,1,1,0,0,1,0,2,21,107,0,0,95,1,-99,0,0,10,0,5,5,4,0,0,0,0,0,1,3,0,0,0,0,0,17
2014,5,12,0,6,0,0,0,1,1,1,0,0,1,0,9,3,24,0,0,4,0,-99,0,1,8,0,13,0,6,0,6,4,0,4,0,4,0,0,1,0,1,5
2013,5,9,0,6,0,0,0,1,1,1,0,0,0,0,1,22,109,0,0,153,0,-99,0,1,10,0,5,5,1,0,0,3,0,0,1,3,0,-9,-9,0,-9,39
2011,2,3,0,3,0,0,0,1,1,1,0,0,1,0,3,1,8,0,0,45,1,-99,0,0,10,0,6,7,0,0,0,0,0,0,1,3,0,0,0,0,0,7
2013,7,28,0,11,0,0,0,1,1,1,0,0,1,0,3,4,34,0,0,422,0,-99,0,0,10,0,6,11,0,0,0,0,0,0,-9,4,0,0,1,1,1,4
2014,7,14,0,10,0,0,0,1,1,1,0,1,1,0,3,14,76,0,0,95,0,-99,0,0,10,0,6,16,0,0,0,0,0,0,1,3,0,-9,-9,0,-9,99
2014,5,25,0,10,0,0,0,1,1,0,1,1,1,1,3,4,36,0,0,200,0,1,0,1,7,0,6,15,7,0,1,0,0,0,0,4,0,0,0,0,0,62
2014,4,9,0,10,0,0,0,1,1,1,0,1,0,0,3,20,0,0,0,95,1,-99,0,0,10,0,6,15,0,0,0,0,0,0,0,4,0,-9,-9,0,-9,99
2012,10,21,0,5,0,0,0,1,1,0,1,0,1,0,2,4,34,0,0,160,0,60,0,0,10,0,5,5,2,0,2,9,0,0,0,4,0,0,0,0,0,3
2014,1,24,0,10,0,0,0,1,1,1,0,1,1,0,3,3,22,0,0,60,0,-99,0,1,10,0,6,17,0,0,0,0,0,0,0,4,0,-9,-9,0,-9,86
