iyear,imonth,iday,extended,region,provstate,city,vicinity,crit1,crit2,crit3,doubtterr,multiple,success,suicide,attacktype1,targtype1,targsubtype1,corp1,target1,natlty1,guncertain1,nperps,nperpcap,claimed,claimmode,compclaim,weaptype1,weapsubtype1,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,ishostkid,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,gname
2012,5,14,0,5,0,0,0,1,1,1,0,0,1,0,3,4,29,0,0,205,1,-99,0,0,10,0,6,12,0,0,0,17,0,0,1,3,0,0,0,0,0,46
2013,6,4,0,6,0,0,0,1,1,1,0,0,1,0,3,14,67,0,0,4,0,-99,0,0,10,0,6,8,3,0,0,0,0,0,0,4,0,0,0,0,0,5
2012,9,2,0,6,0,0,0,1,1,1,0,0,0,0,3,14,77,0,0,153,0,-99,-99,1,9,0,6,17,0,0,0,0,0,0,0,4,0,0,0,0,0,2
2014,8,19,1,11,0,0,0,1,1,1,0,0,1,0,4,14,77,0,0,104,0,20,0,0,10,0,5,5,0,0,0,4,0,0,1,3,1,1,1,0,1,4
2012,10,11,0,6,0,0,0,1,1,1,0,1,1,0,3,14,74,0,0,153,0,-99,0,1,2,0,6,12,8,0,0,20,0,0,0,4,0,0,0,0,0,2
2014,5,12,0,5,0,0,0,1,1,1,0,0,1,0,2,3,25,0,0,160,0,-99,0,0,10,0,5,5,1,0,0,1,0,0,0,4,0,0,0,0,0,3
2012,10,8,0,6,0,0,1,1,1,1,0,0,0,0,3,4,34,0,0,92,0,-99,0,0,10,0,6,16,0,0,0,0,0,0,0,4,0,-9,-9,0,-9,52
2012,8,15,0,3,0,0,1,1,1,1,0,0,1,0,3,1,0,0,0,45,1,-99,0,0,10,0,6,8,2,0,0,1,0,0,0,4,0,0,0,0,0,7
2013,5,27,0,6,0,0,0,1,1,1,0,0,1,0,2,3,24,0,0,153,1,4,0,0,10,0,5,5,1,0,0,1,0,0,-9,4,0,0,0,0,0,69
2012,2,23,0,10,0,0,1,1,1,1,0,1,1,0,3,16,90,0,0,95,0,-99,0,1,7,0,6,15,0,0,0,0,0,0,1,3,0,0,0,0,0,17
2013,3,21,0,6,0,0,0,1,1,1,0,0,1,0,2,3,24,0,0,4,0,-99,0,0,10,0,5,5,5,0,0,0,0,0,0,4,0,0,0,0,0,5
2011,5,22,0,6,0,0,0,1,1,1,0,0,1,1,3,3,22,0,0,4,0,4,0,1,9,0,6,13,10,0,4,0,0,0,1,3,0,0,0,0,0,5
2014,8,16,1,6,0,0,0,1,1,1,0,0,1,0,6,3,25,0,0,4,0,-99,0,0,10,0,5,5,0,0,0,0,0,0,0,4,1,0,0,0,0,5
2014,5,26,0,11,0,0,0,1,1,0,1,0,1,0,3,4,29,0,0,422,1,-99,0,0,10,0,6,16,0,0,0,0,0,0,-9,4,0,0,1,1,1,4
2014,2,3,0,5,0,0,0,1,1,1,0,0,1,0,2,14,67,0,0,205,0,4,0,0,10,0,5,2,3,0,0,2,0,0,-9,4,0,0,0,0,0,46
2012,6,25,0,6,0,0,0,1,1,1,0,0,1,0,8,8,49,0,0,4,0,-99,0,0,10,0,2,1,0,0,0,90,0,0,0,4,0,0,0,0,0,5
2011,7,22,0,6,0,0,0,1,1,1,0,0,1,0,6,3,25,0,0,4,1,-99,0,0,10,0,9,24,1,0,0,0,0,0,-9,4,1,0,0,0,0,5
2014,2,1,1,10,0,0,0,1,1,1,0,0,1,0,6,14,71,0,0,75,0,-99,0,1,10,0,13,0,0,0,0,0,0,0,0,4,1,0,1,1,1,64
2013,5,9,0,11,0,0,0,1,1,1,0,0,1,0,9,8,49,0,0,182,0,-99,0,0,10,0,13,0,3,0,0,0,0,0,-9,4,0,0,0,0,0,4
2013,10,26,0,11,0,0,0,1,1,0,1,0,1,0,9,4,36,0,0,182,0,-99,0,0,10,0,13,0,0,0,0,0,0,0,-9,4,0,0,0,0,0,4
2014,1,11,0,11,0,0,0,1,1,1,0,0,1,0,3,14,77,0,0,182,1,-99,0,0,10,0,6,7,0,0,0,2,0,0,1,3,0,0,0,0,0,4
2014,4,13,0,11,0,0,0,1,1,0,1,0,1,0,2,4,29,0,0,422,0,-99,0,1,8,0,6,11,0,0,0,0,0,0,-9,4,0,0,1,1,1,4
2014,1,26,0,10,0,0,0,1,1,0,1,0,1,0,2,4,35,0,0,60,1,-99,0,0,10,0,6,11,4,0,0,9,0,0,1,3,0,-9,-9,0,-9,86
2012,4,19,0,10,0,0,0,1,1,1,0,1,1,0,3,3,25,0,0,95,0,-99,0,1,7,0,6,15,1,0,0,3,0,0,1,3,0,0,0,0,0,17
2014,7,8,0,10,0,0,1,1,1,0,1,0,1,0,2,4,27,0,0,97,0,-99,0,1,10,0,6,7,5,0,5,1,0,0,0,4,0,1,0,0,1,79
2012,2,10,0,10,0,0,0,1,1,1,0,1,1,1,3,4,27,0,0,200,0,-99,0,1,6,0,6,15,15,0,1,100,0,0,1,3,0,0,0,0,0,62
2013,10,9,0,3,0,0,0,1,1,1,0,0,1,0,3,3,25,0,0,45,0,-99,0,0,10,0,6,16,0,0,0,8,0,0,1,3,0,0,0,0,0,7
2012,9,5,0,10,0,0,0,1,1,1,0,0,1,0,2,2,14,0,0,95,1,2,0,0,10,0,5,5,2,0,0,0,0,0,1,3,0,0,0,0,0,17
2014,8,16,0,6,0,0,0,1,1,0,1,0,1,0,2,4,39,0,0,92,0,-99,0,1,10,0,5,2,2,0,0,4,0,0,1,4,0,1,1,0,1,37
2014,10,19,0,11,0,0,0,1,1,1,0,0,1,0,2,14,74,0,0,182,0,-99,0,1,7,0,5,3,2,0,0,2,0,0,0,4,0,0,0,0,0,4
2014,10,6,0,11,0,0,0,1,1,1,0,1,1,0,2,14,75,0,0,229,0,-99,0,0,10,0,9,23,4,0,0,0,0,0,0,4,0,0,1,0,1,90
2012,10,17,1,6,0,0,0,1,1,1,0,0,1,0,6,14,77,0,0,92,0,25,0,1,5,0,5,5,1,0,0,0,0,0,0,4,1,-9,-9,0,-9,52
2012,6,20,0,6,0,0,0,1,1,1,0,0,1,1,3,4,37,0,0,422,0,1,0,0,10,0,6,15,22,3,1,31,0,0,-9,4,0,0,1,1,1,5
2012,1,22,0,11,0,0,0,1,1,1,0,1,1,0,3,15,86,0,0,147,0,-99,0,0,10,0,6,16,0,0,0,0,0,0,1,3,0,0,0,0,0,1
2013,11,15,0,3,0,0,0,1,1,1,0,0,1,0,3,4,27,0,0,45,0,-99,0,0,10,0,6,17,0,0,0,2,0,0,1,3,0,0,0,0,0,7
2014,3,2,0,5,0,0,0,1,1,0,1,0,1,0,2,4,34,0,0,160,0,-99,0,0,10,0,5,5,0,0,0,8,0,0,0,4,0,0,0,0,0,3
2014,3,6,0,6,0,0,0,1,1,1,0,0,1,0,2,3,25,0,0,153,0,-99,0,1,2,0,5,5,1,0,0,0,0,0,0,4,0,-9,-9,0,-9,25
2011,11,27,0,6,0,0,0,1,1,1,0,0,1,0,2,14,84,0,0,153,0,-99,0,0,10,0,5,3,2,0,0,0,0,0,0,4,0,-9,-9,0,-9,53
2013,12,3,0,6,0,0,0,1,1,1,0,0,1,0,3,14,74,0,0,4,1,-99,0,0,10,0,6,15,2,0,0,10,0,0,-9,4,0,0,0,0,0,5
2013,7,6,0,5,0,0,0,1,1,0,1,1,1,0,3,4,35,0,0,160,0,-99,0,1,2,0,6,8,6,0,3,0,0,0,1,4,0,0,0,0,0,85
2013,8,3,0,6,0,0,0,1,1,1,0,0,1,0,2,3,23,0,0,153,1,6,0,0,10,0,5,5,4,0,0,0,0,0,1,3,0,0,0,0,0,2
2013,7,17,0,11,0,0,0,1,1,1,0,0,1,0,9,2,15,0,0,182,0,3,0,0,10,0,13,0,1,0,0,0,0,0,0,4,0,0,0,0,0,4
2011,1,12,0,6,0,0,0,1,1,1,0,0,1,1,3,19,99,0,0,4,0,1,0,1,10,0,6,15,3,0,1,27,0,0,1,3,0,0,0,0,0,5
2013,12,17,0,5,0,0,0,1,1,1,0,0,1,0,3,1,12,0,0,138,0,-99,0,0,10,0,6,15,3,0,0,2,0,0,1,4,0,0,0,0,0,0
2013,3,19,0,11,0,0,0,1,1,1,0,0,1,0,3,4,34,0,0,147,1,-99,0,0,10,0,6,16,3,0,0,3,0,0,0,4,0,0,0,0,0,1
2012,10,23,0,5,0,0,0,1,1,0,1,0,0,0,2,4,29,0,0,160,0,-99,0,0,10,0,5,5,0,0,0,0,0,0,0,4,0,0,0,0,0,3
2012,2,14,0,11,0,0,0,1,1,1,0,1,1,0,3,14,74,0,0,147,0,-99,0,1,10,0,6,16,1,0,0,2,0,0,0,4,0,0,0,0,0,1
2012,12,18,0,6,0,0,0,1,1,1,0,1,1,0,2,7,47,0,0,422,0,-99,0,1,8,0,5,5,2,0,0,0,0,0,-9,4,0,0,1,1,1,2
2014,5,8,0,11,0,0,1,1,1,1,0,1,0,0,1,2,17,0,0,182,0,-99,0,1,8,0,6,11,0,0,0,0,0,0,1,3,0,0,0,0,0,4
2014,3,22,0,5,0,0,0,1,1,1,0,0,1,0,2,2,18,0,0,160,0,2,0,1,10,0,5,5,1,0,0,0,0,0,0,4,0,0,0,0,0,3
2014,2,1,0,10,0,0,0,1,1,1,0,0,1,0,3,21,108,0,0,228,0,-99,0,0,10,0,6,16,0,0,0,0,0,0,1,4,0,-9,-9,0,-9,64
2014,11,4,0,3,0,0,0,1,1,1,0,1,1,0,3,2,21,0,0,45,0,-99,0,0,10,0,6,16,0,0,0,9,0,0,1,3,0,0,0,0,0,7
2011,11,29,0,6,0,0,0,1,1,1,0,0,1,0,2,14,68,0,0,153,0,-99,0,0,10,0,5,5,1,0,0,0,0,0,0,4,0,-9,-9,0,-9,53
2013,5,30,0,6,0,0,0,1,1,1,0,1,1,0,2,3,24,0,0,4,0,-99,0,1,2,0,5,5,3,0,2,1,0,1,-9,4,0,0,0,0,0,5
2013,9,24,0,5,0,0,0,1,1,1,0,0,1,0,7,1,9,0,0,160,0,50,0,0,10,0,5,2,0,0,0,1,0,0,0,4,0,0,0,0,0,85
2013,10,15,0,3,0,0,0,1,1,1,0,0,1,0,2,19,99,0,0,45,1,-99,0,0,10,0,5,5,1,0,0,5,0,0,1,3,0,0,0,0,0,7
2014,4,7,0,10,0,0,0,1,1,1,0,1,0,0,1,14,84,0,0,95,0,-99,0,1,7,0,6,16,0,0,0,0,0,0,1,3,0,-9,-9,0,-9,99
2014,6,22,1,10,0,0,0,1,1,1,0,0,1,0,6,14,67,0,0,209,0,-99,0,0,10,0,13,0,0,0,0,0,0,0,0,4,1,0,0,0,0,28
2013,6,16,0,10,0,0,0,1,1,1,0,1,1,0,3,14,74,0,0,95,1,-99,0,0,10,0,6,15,2,0,0,3,0,0,0,4,0,-9,-9,0,-9,99
2013,7,15,0,6,0,0,1,1,1,1,0,0,1,0,2,3,23,0,0,92,0,20,0,0,10,0,6,7,1,0,1,0,0,0,0,4,0,-9,-9,0,-9,52
2011,3,21,0,6,0,0,0,1,1,1,0,0,1,0,2,14,71,0,0,153,0,-99,0,1,5,0,5,5,4,0,0,0,0,0,0,4,0,0,1,1,1,2
2014,8,15,0,5,0,0,1,1,1,1,0,0,1,0,7,1,12,0,0,160,0,20,0,0,10,0,8,18,0,0,0,0,0,0,1,4,0,0,0,0,0,3
2014,4,16,0,6,0,0,0,1,1,1,0,0,1,0,3,19,103,0,0,92,0,-99,0,0,10,0,6,16,0,0,0,0,0,0,1,4,0,-9,-9,0,-9,52
2012,2,9,0,10,0,0,0,1,1,0,1,0,1,0,2,4,27,0,0,209,0,-99,0,0,10,0,5,5,5,0,4,6,0,0,0,4,0,0,0,0,0,28
2014,6,30,0,10,0,0,0,1,1,1,0,1,1,0,3,14,67,0,0,200,0,-99,0,0,10,0,6,11,7,0,0,20,0,0,1,3,0,0,0,0,0,0
2013,6,8,0,11,0,0,0,1,1,1,0,1,1,0,3,13,65,0,0,422,0,-99,0,0,10,0,6,7,0,0,0,0,0,0,0,4,0,1,1,1,1,4
2014,6,9,0,3,0,0,0,1,1,1,0,0,0,0,3,21,108,0,0,45,0,-99,0,0,10,0,6,16,1,0,1,0,0,0,0,4,0,-9,-9,0,-9,24
2014,2,11,0,6,0,0,0,1,1,1,0,0,0,0,3,21,107,0,0,153,0,-99,0,1,2,0,6,11,0,0,0,0,0,0,0,4,0,-9,-9,0,-9,39
2013,12,4,0,11,0,0,0,1,1,0,1,0,1,0,2,4,27,0,0,422,0,-99,0,0,10,0,5,5,4,0,3,3,0,0,-9,4,0,0,1,1,1,4
2014,12,31,1,5,0,0,0,1,1,1,0,0,1,0,6,14,67,0,0,93,0,-99,0,0,10,0,13,0,1,0,0,0,0,0,0,4,1,0,0,0,0,89
2011,12,30,0,6,0,0,1,1,1,1,0,0,1,0,3,14,67,0,0,4,1,-99,0,0,10,0,6,16,4,0,0,1,0,0,1,4,0,0,0,0,0,5
2014,2,11,0,8,0,0,0,1,1,0,0,1,0,0,3,4,28,0,0,216,0,-99,0,1,1,0,6,9,0,0,0,0,0,0,0,4,0,1,1,1,1,91
2013,5,14,0,11,0,0,0,1,1,0,1,1,1,0,3,4,34,0,0,182,1,-99,0,0,10,0,6,8,0,0,0,0,0,0,-9,4,0,0,0,0,0,4
2012,11,20,1,11,0,0,0,1,1,1,0,0,1,0,6,14,68,0,0,69,0,6,0,1,7,0,5,5,0,0,0,0,0,0,0,4,1,0,1,1,1,48
2011,3,31,0,8,0,0,0,1,1,0,1,0,1,0,3,4,33,0,0,98,0,-99,0,1,5,0,6,9,0,0,0,1,0,0,0,4,0,0,0,0,0,38
2013,10,21,0,10,0,0,0,1,1,0,1,0,0,0,9,4,36,0,0,228,1,-99,0,0,10,0,13,0,0,0,0,0,0,0,0,4,0,0,1,0,1,12
2013,12,21,0,8,0,0,0,1,1,1,0,0,1,0,8,1,8,0,0,69,0,-99,0,1,7,0,9,27,0,0,0,0,0,0,0,4,0,-9,-9,0,-9,0
2014,12,8,0,10,0,0,1,1,1,1,0,0,1,0,3,20,0,0,0,95,0,2,0,1,7,0,6,16,2,0,2,0,0,0,0,4,0,-9,-9,0,-9,75
2014,8,5,0,6,0,0,0,1,1,1,0,0,1,0,2,3,22,0,0,153,0,-99,0,1,7,0,6,11,2,0,0,8,0,0,1,3,0,0,0,0,0,55
2014,12,11,0,11,0,0,0,1,1,1,0,0,1,0,2,3,22,0,0,104,1,20,0,0,10,0,9,23,1,0,0,2,0,0,1,3,0,0,0,0,0,0
2014,1,21,0,11,0,0,0,1,1,0,1,0,1,0,9,4,27,0,0,422,0,-99,0,0,10,0,13,0,0,0,0,0,0,0,-9,4,0,0,1,1,1,4
2014,7,16,0,9,0,0,1,1,1,0,1,0,1,0,3,4,36,0,0,214,0,-99,0,1,8,0,6,11,1,0,1,18,0,15,1,4,0,-9,-9,0,-9,112
2013,11,21,0,6,0,0,0,1,1,1,0,0,1,0,9,3,25,0,0,4,0,-99,0,0,10,0,13,0,0,0,0,11,0,0,0,4,0,0,0,0,0,5
2014,3,18,0,10,0,0,0,1,1,1,0,0,1,1,3,4,27,0,0,228,0,1,0,0,10,0,6,15,2,0,1,13,0,0,1,3,0,0,1,0,1,12
2013,4,4,0,11,0,0,0,1,1,1,0,0,1,0,2,3,25,0,0,137,0,-99,0,0,10,0,5,5,5,0,1,8,0,0,0,4,0,0,0,0,0,71
2014,8,30,0,10,0,0,0,1,1,1,0,0,1,1,3,4,36,0,0,95,1,1,0,0,10,0,6,15,8,0,1,22,0,0,1,3,0,-9,-9,0,-9,99
2014,9,15,0,10,0,0,0,1,1,1,0,1,1,0,3,14,76,0,0,95,0,-99,0,0,10,0,6,16,0,0,0,0,0,0,1,3,0,-9,-9,0,-9,99
2012,8,6,0,6,0,0,1,1,1,1,0,0,1,0,3,3,23,0,0,92,0,-99,0,0,10,0,6,16,1,0,0,5,0,0,1,3,0,-9,-9,0,-9,52
2013,10,24,0,6,0,0,0,1,1,1,0,1,1,0,3,20,0,0,0,0,0,4,0,0,10,0,6,16,4,0,4,0,0,0,0,4,0,0,1,1,1,5
2014,3,3,0,10,0,0,1,1,1,0,1,0,1,0,2,4,29,0,0,228,0,-99,0,0,10,0,6,11,3,0,0,7,0,0,-9,4,0,0,1,0,1,12
2014,6,14,0,6,0,0,0,1,1,1,0,0,1,0,6,14,67,0,0,4,0,-99,0,0,10,0,5,5,0,0,0,15,0,0,0,4,1,0,0,0,0,5
2013,7,3,0,10,0,0,0,1,1,0,1,0,0,0,9,4,27,0,0,209,0,-99,0,1,4,0,13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,28
2013,7,26,0,11,0,0,0,1,1,1,0,0,1,0,3,14,67,0,0,168,0,-99,0,0,10,0,6,7,3,0,0,32,0,0,0,4,0,-9,-9,0,-9,59
2012,2,27,0,11,0,0,0,1,1,0,1,0,1,0,2,4,36,0,0,182,0,-99,0,0,10,0,6,11,0,0,0,0,0,0,-9,4,0,0,0,0,0,4
2012,5,28,0,6,0,0,0,1,1,1,0,0,1,0,2,14,68,0,0,4,1,-99,0,0,10,0,5,5,1,0,0,0,0,0,0,4,0,0,0,0,0,5
2014,11,19,0,9,0,0,1,1,1,1,1,0,0,0,2,7,47,0,0,422,0,-99,0,0,10,0,5,5,0,0,0,0,0,0,0,4,0,-9,-9,1,1,112
2012,5,29,0,11,0,0,0,1,1,0,1,1,1,0,2,4,27,0,0,182,0,-99,0,0,10,0,5,5,3,0,1,3,0,0,-9,4,0,0,0,0,0,4
2014,10,25,0,10,0,0,0,1,1,0,1,0,1,0,2,4,34,0,0,209,0,3,0,0,10,0,5,5,3,0,0,3,0,0,0,4,0,0,0,0,0,28
2013,11,2,0,11,0,0,0,1,1,1,0,0,1,0,2,14,78,0,0,147,0,-99,0,0,10,0,5,5,30,0,0,0,0,0,1,4,0,0,0,0,0,1
2013,8,10,0,10,0,0,0,1,1,1,0,1,1,0,3,14,67,0,0,95,0,-99,0,1,7,0,6,16,4,0,0,6,0,0,0,4,0,-9,-9,0,-9,99
2012,9,4,0,11,0,0,0,1,1,0,1,0,1,0,3,4,34,0,0,182,0,-99,0,0,10,0,6,11,2,0,0,3,0,0,0,4,0,0,0,0,0,4
2014,12,21,0,10,0,0,0,1,1,1,0,0,1,0,7,1,7,0,0,113,0,-99,0,1,8,0,8,18,0,0,0,0,0,0,1,3,0,0,0,0,0,0
2014,5,18,0,6,0,0,1,1,1,1,0,0,1,0,3,19,100,0,0,153,0,-99,0,1,2,0,6,16,0,0,0,0,0,0,1,4,0,0,0,0,0,14
2012,12,20,0,5,0,0,0,1,1,1,0,0,1,0,2,1,0,0,0,205,0,7,0,0,10,0,5,5,0,0,0,0,0,0,1,3,0,-9,-9,0,-9,60
2011,6,2,0,6,0,0,0,1,1,1,0,0,1,0,2,3,23,0,0,92,1,14,0,0,10,0,9,23,3,0,3,3,0,0,-9,4,0,0,0,0,0,6
2012,1,10,0,6,0,0,0,1,1,1,0,0,1,1,3,3,22,0,0,4,0,-99,0,1,8,0,6,13,1,0,1,0,0,0,1,3,0,0,0,0,0,5
2011,8,25,0,5,0,0,1,1,1,1,0,1,1,0,2,14,77,0,0,205,0,30,0,0,10,0,5,5,2,0,0,10,0,0,1,3,0,0,0,0,0,46
2014,9,28,0,8,0,0,0,1,1,1,0,0,1,0,3,19,99,0,0,185,0,-99,0,1,4,0,6,16,0,0,0,0,0,0,1,2,0,0,1,0,1,0
2014,10,14,1,6,0,0,0,1,1,1,0,0,1,0,6,14,77,0,0,153,0,-99,0,1,2,0,5,5,1,0,0,0,0,0,0,4,1,-9,-9,0,-9,39
2013,2,6,1,10,0,0,0,1,1,1,0,1,1,0,4,4,35,0,0,6,1,50,1,0,10,0,5,5,0,0,0,0,0,0,1,3,1,-9,-9,0,-9,9
2014,8,10,0,11,0,0,0,1,1,0,1,0,1,0,2,4,34,0,0,422,0,-99,0,0,10,0,6,7,5,0,0,10,0,0,-9,4,0,0,1,1,1,4
2014,8,10,0,11,0,0,0,1,1,1,0,0,1,0,1,14,77,0,0,229,0,-99,0,0,10,0,13,0,1,0,0,3,0,0,1,3,1,0,0,0,0,116
2012,5,29,0,6,0,0,0,1,1,1,0,0,0,0,3,20,0,0,0,92,1,-99,0,0,10,0,6,16,0,0,0,0,0,0,0,4,0,-9,-9,0,-9,32
2013,12,16,0,6,0,0,0,1,1,1,0,0,0,0,2,3,25,0,0,92,0,-99,0,0,10,0,5,5,0,0,0,0,0,0,0,4,0,-9,-9,0,-9,52
2012,3,5,0,10,0,0,0,1,1,1,0,1,1,0,2,3,24,0,0,95,0,50,-99,1,7,0,5,5,14,0,0,0,0,0,0,4,0,0,0,0,0,17
2014,12,23,0,8,0,0,0,1,1,1,0,0,1,0,7,19,100,0,0,98,0,-99,0,1,7,0,8,18,0,0,0,0,0,0,1,4,0,-9,-9,0,-9,30
2014,5,7,0,6,0,0,0,1,1,1,0,0,1,0,3,4,34,0,0,4,0,-99,0,0,10,0,6,8,9,0,0,2,0,0,1,3,0,0,0,0,0,5
2014,2,6,0,11,0,0,0,1,1,1,0,0,1,0,2,14,75,0,0,147,0,-99,0,0,10,0,5,5,22,0,0,0,0,0,1,3,0,0,0,0,0,0
2014,7,28,0,10,0,0,0,1,1,0,1,0,1,0,3,4,27,0,0,97,0,-99,0,1,10,0,6,11,4,0,0,9,0,0,0,4,0,1,0,0,1,79
2014,7,29,0,3,0,0,0,1,1,1,0,1,1,0,3,19,103,0,0,45,0,-99,0,1,5,0,6,17,0,0,0,0,0,0,1,3,0,-9,-9,0,-9,24
2012,4,27,0,10,0,0,0,1,1,1,0,0,1,1,3,3,25,0,0,200,0,1,0,1,7,0,6,13,12,0,1,28,0,0,-9,4,0,0,0,0,0,62
2012,1,22,0,5,0,0,1,1,1,1,0,0,1,0,2,14,77,0,0,205,0,4,0,0,10,0,5,2,2,0,0,0,0,0,1,3,0,-9,-9,0,-9,57
2014,1,18,0,6,0,0,1,1,1,1,0,0,0,0,1,2,18,0,0,92,1,4,0,0,10,0,5,5,0,0,0,0,0,0,0,4,0,1,1,0,1,35
2012,4,8,0,11,0,0,0,1,1,1,0,1,1,0,3,15,86,0,0,147,1,-99,0,0,10,0,6,15,0,0,0,1,0,0,1,3,0,0,0,0,0,1
2012,11,12,0,6,0,0,1,1,1,1,0,0,1,0,3,8,49,0,0,92,0,-99,0,1,10,0,6,16,1,0,0,1,0,0,0,4,0,0,0,0,0,0
2014,7,15,1,10,0,0,0,1,1,1,0,0,1,0,6,14,77,0,0,160,0,-99,0,0,10,0,5,5,1,0,0,0,0,0,0,4,1,-9,-9,1,1,0
2014,12,25,0,10,0,0,0,1,1,1,0,0,1,0,2,14,73,0,0,97,0,2,2,0,10,0,8,20,0,0,0,2,0,0,1,3,0,0,0,0,0,84
2012,3,9,0,8,0,0,0,1,1,1,0,0,1,0,3,14,68,0,0,233,1,-99,0,0,10,0,6,17,0,0,0,0,0,0,1,3,0,0,0,1,1,0
2012,7,2,0,8,0,0,0,1,1,1,0,0,1,0,3,14,76,0,0,69,0,-99,0,1,5,0,6,16,0,0,0,0,0,0,1,3,0,-9,-9,0,-9,16
2013,7,4,1,6,0,0,0,1,1,1,0,0,1,0,6,14,67,0,0,4,0,-99,0,0,10,0,5,5,16,0,14,10,0,0,-9,4,1,0,0,0,0,5
2014,11,29,0,6,0,0,0,1,1,0,1,0,1,1,3,4,27,0,0,4,0,12,0,1,10,0,6,13,17,0,12,7,0,0,1,4,0,0,0,0,0,5
2014,10,27,0,11,0,0,0,1,1,1,0,0,1,0,3,14,75,0,0,147,0,-99,0,0,10,0,6,11,3,0,0,0,0,0,1,4,0,0,0,0,0,1
2014,12,26,0,11,0,0,0,1,1,1,0,0,1,0,9,14,67,0,0,229,0,-99,0,0,10,0,13,0,11,0,0,0,0,0,0,4,0,0,1,0,1,90
2012,8,3,0,6,0,0,0,1,1,1,0,0,1,0,1,14,82,0,0,153,0,-99,0,1,2,0,5,5,1,0,0,0,0,0,0,4,0,0,0,0,0,2
2014,7,5,0,9,0,0,0,1,1,0,1,0,1,0,2,4,36,0,0,214,0,-99,0,0,10,0,5,5,7,0,0,6,0,0,0,4,0,-9,-9,0,-9,112
2013,6,17,0,11,0,0,0,1,1,1,0,0,1,0,2,8,49,0,0,147,0,-99,0,1,8,0,5,5,9,0,0,0,0,0,1,3,0,0,0,0,0,1
2014,1,23,0,6,0,0,1,1,1,1,0,0,1,0,3,20,0,0,0,92,1,2,0,0,10,0,6,16,2,0,2,0,0,0,0,4,0,-9,-9,0,-9,32
2013,8,9,0,10,0,0,0,1,1,0,1,0,1,0,3,4,35,0,0,228,0,-99,0,0,10,0,6,7,4,0,0,0,0,0,1,4,0,0,1,0,1,12
2012,2,28,0,11,0,0,1,1,1,0,1,0,1,0,2,4,27,0,0,104,1,-99,0,0,10,0,5,5,2,0,1,0,0,0,1,3,0,1,1,0,1,4
2011,11,2,0,10,0,0,0,1,1,1,0,0,1,0,2,1,5,0,0,200,0,-99,0,0,10,0,5,5,10,0,0,0,0,0,-9,4,0,-9,-9,0,-9,53
2012,8,29,0,6,0,0,0,1,1,0,1,0,1,0,3,4,27,0,0,153,0,-99,0,1,10,0,6,7,19,0,10,6,0,0,0,4,0,0,0,0,0,2
2012,6,11,0,6,0,0,0,1,1,1,0,0,1,0,2,14,68,0,0,92,0,10,0,1,5,0,5,5,1,0,0,0,0,0,0,4,0,0,0,0,0,6
2014,7,10,0,11,0,0,0,1,1,1,0,0,1,0,3,2,21,0,0,104,0,-99,1,0,10,0,6,16,0,0,0,0,0,0,0,4,0,1,1,0,1,4
2014,5,3,0,6,0,0,0,1,1,1,0,0,1,0,3,20,0,0,0,0,0,-99,0,0,10,0,6,8,10,0,10,0,0,0,0,4,0,0,1,1,1,5
2014,9,2,0,6,0,0,0,1,1,1,0,0,1,0,7,8,49,0,0,153,0,-99,0,1,5,0,8,18,0,0,0,0,0,0,1,3,0,0,0,0,0,0
2014,9,9,0,6,0,0,0,1,1,1,0,0,1,0,2,3,22,0,0,4,0,-99,0,1,10,0,5,5,2,0,2,2,0,2,1,3,0,0,0,0,0,5
2012,8,5,0,1,0,0,0,1,1,1,0,0,1,0,2,15,86,0,0,217,0,1,0,0,10,0,5,5,7,6,1,4,4,0,0,4,0,-9,-9,0,-9,8
2014,5,30,0,9,0,0,0,1,1,1,0,0,1,0,6,2,15,0,0,214,0,-99,0,0,10,0,13,0,0,0,0,0,0,0,0,4,1,-9,-9,0,-9,112
2011,2,25,0,6,0,0,1,1,1,1,0,0,1,0,7,1,12,0,0,92,1,30,0,0,10,0,8,18,0,0,0,0,0,0,1,3,0,0,0,0,0,6
2014,11,21,0,6,0,0,0,1,1,0,1,0,1,0,3,4,35,0,0,153,0,-99,0,1,4,0,6,15,2,0,0,2,0,0,1,4,0,0,0,0,0,117
2014,9,26,0,10,0,0,0,1,1,1,0,0,1,0,9,14,75,0,0,95,0,-99,0,0,10,0,13,0,0,0,0,0,0,0,-9,4,0,-9,-9,0,-9,99
2014,9,30,0,10,0,0,0,1,1,1,0,0,1,0,3,14,67,0,0,95,1,-99,0,0,10,0,6,15,11,0,0,32,0,0,1,3,0,-9,-9,0,-9,99
2011,12,8,1,6,0,0,0,1,1,1,0,0,1,0,6,14,68,0,0,4,1,-99,0,0,10,0,5,5,3,0,0,0,0,0,0,4,1,0,0,0,0,5
2011,10,30,0,6,0,0,0,1,1,1,0,0,1,0,8,14,68,0,0,92,1,-99,0,0,10,0,9,21,1,0,0,0,0,0,0,4,0,0,0,0,0,6
2013,10,29,0,11,0,0,0,1,1,0,1,0,1,0,3,4,29,0,0,422,0,-99,0,0,10,0,6,11,0,0,0,0,0,0,-9,4,0,0,1,1,1,4
